name,poi_id,osm_way_id,osm_relation_id,building,amenity,geometry,centroid
,572,167120413,,yes,,"POLYGON ((-2.2197796 53.4765847, -2.2195349 53.4766787, -2.2193797 53.4765357, -2.2196244 53.4764417, -2.2197796 53.4765847))",POINT (-2.21957965 53.47656019999999)
Electrical Clearence Store - Currys PC World,573,167120415,,yes,,"POLYGON ((-2.2184074 53.4759532, -2.2180137 53.4761021, -2.2173107 53.4754342, -2.2178243 53.4754669, -2.2184074 53.4759532))",POINT (-2.217886257675685 53.47574819529529)
,574,167120416,,yes,,"POLYGON ((-2.2141012 53.473963, -2.2141379 53.4741849, -2.2139569 53.4741955, -2.2139656 53.4742484, -2.213716 53.4742631, -2.2137039 53.4741899, -2.2133 53.4742135, -2.2132667 53.4740119, -2.2141012 53.473963))",POINT (-2.213720159347187 53.47410261083527)
,575,167120418,,yes,,"POLYGON ((-2.2124455 53.4754256, -2.2124692 53.4752725, -2.2115625 53.4752228, -2.2115388 53.4753759, -2.2124455 53.4754256))",POINT (-2.212003999999996 53.4753242)
,576,167120419,,yes,,"POLYGON ((-2.215462 53.4743445, -2.2151156 53.4743275, -2.2151482 53.4740923, -2.2152074 53.4740952, -2.2152138 53.4740492, -2.2154226 53.4740595, -2.2154169 53.4741005, -2.2154953 53.4741043, -2.215462 53.4743445))",POINT (-2.215306781632171 53.47420310817549)
,577,167120421,,yes,,"POLYGON ((-2.2173757 53.4749523, -2.2173779 53.4751303, -2.2169434 53.4751323, -2.2169419 53.4750115, -2.2170648 53.4750109, -2.2170641 53.4749537, -2.2173757 53.4749523))",POINT (-2.217175195144976 53.47504825878855)
,578,167120423,,yes,,"POLYGON ((-2.2125541 53.4748827, -2.2122416 53.4749243, -2.2121857 53.4747757, -2.2118389 53.4748219, -2.2116489 53.4743162, -2.2120138 53.4742676, -2.2120479 53.4743583, -2.2121332 53.474347, -2.2122238 53.474588, -2.2124329 53.4745602, -2.2125541 53.4748827))",POINT (-2.212074928723183 53.4746041546853)
,579,167120424,,yes,,"POLYGON ((-2.2196121 53.4747129, -2.2195907 53.4745132, -2.2193192 53.4745235, -2.2193308 53.4746325, -2.2192614 53.4746351, -2.2192711 53.4747258, -2.2196121 53.4747129))",POINT (-2.219448497880372 53.4746245373892)
,580,167120426,,yes,,"POLYGON ((-2.2193721 53.4762414, -2.219126 53.4763423, -2.2189635 53.4762019, -2.2192096 53.476101, -2.2193721 53.4762414))",POINT (-2.2191678 53.47622165000001)
,581,167120428,,yes,,"POLYGON ((-2.2192391 53.4741504, -2.2196236 53.474197, -2.2195731 53.4743448, -2.2191885 53.4742983, -2.2192391 53.4741504))",POINT (-2.219406050975141 53.4742476242003)
,582,167120429,,yes,,"POLYGON ((-2.220016 53.4760693, -2.2197563 53.4761656, -2.2195182 53.4759382, -2.2197779 53.4758419, -2.220016 53.4760693))",POINT (-2.2197671 53.47600375000001)
,583,167120431,,yes,,"POLYGON ((-2.2148294 53.4737512, -2.2141187 53.4737833, -2.2140929 53.4735807, -2.2148037 53.4735487, -2.2148294 53.4737512))",POINT (-2.214461144351811 53.47366597430909)
,584,167120433,,yes,,"POLYGON ((-2.2144187 53.4733369, -2.2144522 53.4735469, -2.215041 53.4735137, -2.2150075 53.4733036, -2.2144187 53.4733369))",POINT (-2.214729873076069 53.47342527322274)
,585,167120434,,yes,,"POLYGON ((-2.2189824 53.4746024, -2.2185677 53.4746208, -2.2185484 53.4744676, -2.2189632 53.4744492, -2.2189824 53.4746024))",POINT (-2.218765423620042 53.47453499698307)
,586,167120436,,yes,,"POLYGON ((-2.2190427 53.4767813, -2.218171 53.4765785, -2.2181388 53.4764077, -2.2184526 53.4764189, -2.2189354 53.4765274, -2.219142 53.476644, -2.2190427 53.4767813))",POINT (-2.218634325437125 53.47657740716013)
,587,167120438,,yes,,"POLYGON ((-2.2190767 53.4742012, -2.2190446 53.474305, -2.2188508 53.4742837, -2.218833 53.4743411, -2.2186622 53.4743224, -2.2186744 53.474283, -2.2185911 53.4742738, -2.2187135 53.4738789, -2.2189907 53.4739093, -2.2189061 53.4741825, -2.2190767 53.4742012))",POINT (-2.218813283644707 53.47412224177972)
,588,167120441,,yes,,"POLYGON ((-2.2203208 53.4763646, -2.2200602 53.4764599, -2.2197833 53.4761917, -2.2200439 53.4760964, -2.2203208 53.4763646))",POINT (-2.22005205 53.47627814999999)
,589,167120444,,yes,,"POLYGON ((-2.2160009 53.4725688, -2.2158375 53.4727157, -2.215917 53.472747, -2.2154566 53.4731613, -2.2150388 53.4729968, -2.2156626 53.4724356, -2.2160009 53.4725688))",POINT (-2.21553863376261 53.47280581631048)
,590,167120445,,yes,,"POLYGON ((-2.2196214 53.4758786, -2.2193537 53.4759724, -2.2192334 53.4758508, -2.219501 53.475757, -2.2196214 53.4758786))",POINT (-2.219427382554858 53.47586470113838)
,591,167120446,,yes,,"POLYGON ((-2.214147 53.4740095, -2.2141194 53.4737973, -2.214564 53.4737768, -2.2145916 53.473989, -2.214147 53.4740095))",POINT (-2.2143555 53.47389314999999)
,592,167120447,,yes,,"POLYGON ((-2.213209 53.4734648, -2.2127647 53.4738345, -2.2120663 53.4735371, -2.2125107 53.4731674, -2.213209 53.4734648))",POINT (-2.212637667058733 53.47350095102971)
,593,167120451,,yes,,"POLYGON ((-2.2184564 53.4742751, -2.2179444 53.4742804, -2.2179374 53.4740425, -2.2184494 53.4740371, -2.2184564 53.4742751))",POINT (-2.218196917922079 53.4741587746988)
,594,167120453,,yes,,"POLYGON ((-2.2146202 53.4729418, -2.2146357 53.4731592, -2.2143566 53.4731662, -2.2143498 53.4730708, -2.2141492 53.4730759, -2.2141405 53.472954, -2.2146202 53.4729418))",POINT (-2.214418522960097 53.47304206518204)
,595,167120454,,yes,,"POLYGON ((-2.2195567 53.4764333, -2.2193166 53.4765189, -2.219163 53.4763663, -2.2194031 53.4762807, -2.2195567 53.4764333))",POINT (-2.21935985 53.4763998)
Islington Wharf,596,167468708,,residential,,"POLYGON ((-2.2239323 53.4805554, -2.2237032 53.4806157, -2.2233022 53.4802726, -2.2234897 53.48015, -2.2239323 53.4805554))",POINT (-2.223606119406364 53.4803944613312)
,597,167682674,,apartments,,"POLYGON ((-2.2423725 53.473568, -2.2427178 53.4734541, -2.2430007 53.4733694, -2.243084 53.4734617, -2.2431044 53.4734973, -2.2431102 53.4735315, -2.2430803 53.4735807, -2.2432099 53.4735867, -2.2432487 53.4736163, -2.2432477 53.4736311, -2.2423826 53.4735964, -2.2423725 53.473568))",POINT (-2.242837474739843 53.47352919012187)
XYZ,598,168346700,,yes,,"POLYGON ((-2.2538193 53.4806953, -2.2535616 53.4808124, -2.2527077 53.480147, -2.2529655 53.4800299, -2.2538193 53.4806953))",POINT (-2.253263506634423 53.48042113683069)
Audacious Church,599,171598278,,place_of_worship,,"POLYGON ((-2.2545838 53.4856437, -2.2539404 53.4851203, -2.2534761 53.4853224, -2.2541195 53.4858458, -2.2545838 53.4856437))",POINT (-2.25402995 53.48548305)
,600,171602244,,yes,,"POLYGON ((-2.2537658 53.4791066, -2.2531797 53.4790061, -2.2530095 53.4793574, -2.2532209 53.4793937, -2.2533372 53.4791537, -2.2537118 53.479218, -2.2537658 53.4791066))",POINT (-2.253326630366671 53.47917480991552)
,601,171630643,,yes,,"POLYGON ((-2.2281309 53.4734944, -2.2276177 53.4729137, -2.227223 53.4730373, -2.2277363 53.473618, -2.2281309 53.4734944))",POINT (-2.227676965122749 53.47326584083152)
,602,171630644,,yes,,"POLYGON ((-2.228606 53.4734942, -2.2285246 53.473693, -2.2290471 53.4737688, -2.2291285 53.47357, -2.228606 53.4734942))",POINT (-2.22882655 53.4736315)
Grosvenor Casino,603,171646639,,casino,,"POLYGON ((-2.2639522 53.4751992, -2.2638359 53.4755836, -2.2643953 53.4756435, -2.2645222 53.475224, -2.2644003 53.475211, -2.2643897 53.475246, -2.2642781 53.4752341, -2.2639522 53.4751992))",POINT (-2.264179248552509 53.47541771717941)
,604,171661522,,parking,,"POLYGON ((-2.2558611 53.4747402, -2.2558394 53.4748839, -2.2554588 53.4749062, -2.2550669 53.474903, -2.2546753 53.4748647, -2.254284 53.4748136, -2.2545146 53.474654, -2.2554802 53.4746508, -2.2555822 53.4747306, -2.2558611 53.4747402))",POINT (-2.255106836557731 53.47477807166016)
The Cathedral School Of SS Peter,605,171932498,,school,,"POLYGON ((-2.2607965 53.487021, -2.2603459 53.4863443, -2.2597076 53.4866858, -2.2597554 53.4867112, -2.2595226 53.4868423, -2.2585424 53.4873844, -2.2591325 53.4877195, -2.2597076 53.4874008, -2.2599087 53.4875199, -2.2607965 53.487021))",POINT (-2.259776911938974 53.48708596318003)
HM Prison Manchester (Strangeways),606,171933661,,yes,,"POLYGON ((-2.247353 53.4925121, -2.2473932 53.4926382, -2.2473644 53.4926407, -2.2466119 53.4927431, -2.2471323 53.4930654, -2.246966 53.493158, -2.246451 53.4928356, -2.2462362 53.4932245, -2.2462042 53.4932824, -2.2459736 53.4932441, -2.246004 53.4931897, -2.2462219 53.4927995, -2.2451245 53.4929483, -2.2450697 53.4928116, -2.2451927 53.4927947, -2.2461506 53.4926633, -2.2459843 53.4925612, -2.2457751 53.4926729, -2.2456034 53.4925484, -2.2460326 53.4923218, -2.2462024 53.4924351, -2.2463525 53.4925504, -2.2465483 53.4921627, -2.246771 53.4922074, -2.2465698 53.4926111, -2.247353 53.4925121))",POINT (-2.246297759421605 53.49272060000048)
Cousins,607,171958887,,retail,,"POLYGON ((-2.2762009 53.4781255, -2.2760789 53.478381, -2.2761632 53.4783953, -2.2759201 53.4789047, -2.2765057 53.4790037, -2.2765934 53.4788198, -2.2766806 53.4788345, -2.2767624 53.4786632, -2.2769265 53.478691, -2.2770988 53.47833, -2.2766981 53.4782623, -2.2767214 53.4782135, -2.2762009 53.4781255))",POINT (-2.276468295129365 53.47855532273331)
,608,172065476,,yes,,"POLYGON ((-2.2442637 53.4754694, -2.2438879 53.4757445, -2.2442981 53.475943, -2.2442579 53.4759724, -2.2444676 53.4760739, -2.2448188 53.4758168, -2.2448329 53.4757949, -2.2448202 53.4757703, -2.2447164 53.4757201, -2.2447425 53.475701, -2.2442637 53.4754694))",POINT (-2.244378360097691 53.47576598176821)
,609,172067090,,yes,,"POLYGON ((-2.2390994 53.4759312, -2.239481 53.4762024, -2.2400711 53.4759566, -2.2398909 53.4757283, -2.2398452 53.4757211, -2.2390994 53.4759312))",POINT (-2.239613461597911 53.47595214333919)
,610,172190965,,yes,,"POLYGON ((-2.276084 53.4812553, -2.2759487 53.4815431, -2.2753731 53.4814472, -2.2753779 53.4814371, -2.2755005 53.4811763, -2.2755085 53.4811594, -2.276084 53.4812553))",POINT (-2.275728571842588 53.48135124977491)
Graystone Action Sports,611,172190967,,warehouse,,"POLYGON ((-2.2764036 53.483444, -2.2760574 53.4839617, -2.27568 53.4838723, -2.2758251 53.4836553, -2.2753728 53.4835482, -2.2753956 53.4835141, -2.2755739 53.4832475, -2.2764036 53.483444))",POINT (-2.275901314528988 53.48357330351804)
,612,172190968,,warehouse,,"POLYGON ((-2.2743308 53.482019, -2.2741265 53.4823086, -2.2753276 53.4826087, -2.2755319 53.4823192, -2.2743308 53.482019))",POINT (-2.274829171463667 53.48231386645143)
,613,172190971,,yes,,"POLYGON ((-2.2752327 53.4817836, -2.2751227 53.4820258, -2.2756772 53.482115, -2.2757872 53.4818728, -2.2752327 53.4817836))",POINT (-2.27545495 53.4819493)
Feb Logistics,614,172190975,,warehouse,,"POLYGON ((-2.2759826 53.4826369, -2.2757842 53.4829333, -2.2756396 53.4831494, -2.2756104 53.4831931, -2.2756062 53.4831993, -2.2764345 53.4833955, -2.2767472 53.4829283, -2.2765668 53.4828855, -2.2766305 53.4827904, -2.2759826 53.4826369))",POINT (-2.276190165857742 53.48302220705593)
Renault Manchester,615,172398146,,yes,,"POLYGON ((-2.2536991 53.4879626, -2.2530293 53.4879657, -2.2530017 53.4873753, -2.2531626 53.4873721, -2.253168 53.487254, -2.253227 53.4871869, -2.2533512 53.4871295, -2.2534845 53.4871263, -2.2536248 53.4871646, -2.2536776 53.4872604, -2.2536991 53.4879626))",POINT (-2.253368369182092 53.48758100323613)
,616,172398148,,yes,,"POLYGON ((-2.249901 53.4873816, -2.2498107 53.4876465, -2.2497034 53.4876785, -2.2489998 53.4874231, -2.2489623 53.4873657, -2.2489623 53.487305, -2.2490213 53.487254, -2.2490865 53.4872316, -2.2498367 53.4873274, -2.249901 53.4873816))",POINT (-2.249462885092651 53.48742909854091)
Beaumont Building,617,175941039,,apartments,,"POLYGON ((-2.2462074 53.4877767, -2.2464911 53.488193, -2.2458759 53.4883526, -2.2457609 53.4881891, -2.246104 53.4881036, -2.2459237 53.4878474, -2.2462074 53.4877767))",POINT (-2.246137787438088 53.48808668890285)
,618,175941041,,yes,,"POLYGON ((-2.2457344 53.4930307, -2.2457419 53.4930674, -2.2456248 53.4931326, -2.2455125 53.4930593, -2.2456216 53.4929977, -2.2456908 53.4930022, -2.2457344 53.4930307))",POINT (-2.245636429113617 53.49305848234809)
,619,175941042,,yes,,"POLYGON ((-2.2418277 53.486175, -2.2415649 53.4862231, -2.2414737 53.486164, -2.2415836 53.4859805, -2.2416561 53.4859725, -2.2418277 53.486175))",POINT (-2.241636674122533 53.48611223657777)
,620,175941340,,yes,,"POLYGON ((-2.2451547 53.4931271, -2.2449723 53.4932356, -2.2447819 53.4931143, -2.2447417 53.4931383, -2.2445485 53.4929707, -2.2449643 53.492733, -2.2449911 53.4928526, -2.2450689 53.4929931, -2.2451547 53.4931271))",POINT (-2.244875877404772 53.49300204104088)
,621,175941341,,yes,,"POLYGON ((-2.2478864 53.4931924, -2.2477579 53.4932187, -2.2476612 53.4930765, -2.2475781 53.4929545, -2.2475556 53.4929215, -2.2476776 53.4928676, -2.247698 53.4928993, -2.2477762 53.4930209, -2.2478864 53.4931924))",POINT (-2.247718903632858 53.49304777040343)
,622,175941345,,yes,,"POLYGON ((-2.2471074 53.4916877, -2.2470162 53.4918665, -2.2472522 53.4919159, -2.2471396 53.4921122, -2.2464583 53.4919941, -2.2460747 53.4921776, -2.2458786 53.4920438, -2.2458403 53.4920176, -2.2463311 53.4917447, -2.2466219 53.4918042, -2.2467319 53.4915952, -2.2467909 53.4916096, -2.2468284 53.4915824, -2.2469089 53.4915984, -2.2469008 53.4916335, -2.2469694 53.4916642, -2.2471074 53.4916877))",POINT (-2.24660376220314 53.49190560211046)
,623,175941952,,yes,,"POLYGON ((-2.245819 53.4920875, -2.2459038 53.4921414, -2.2455586 53.4923285, -2.2454755 53.4922704, -2.2455245 53.4922443, -2.2455195 53.4922203, -2.245549 53.4922027, -2.2455806 53.4922031, -2.2456228 53.492178, -2.2456201 53.492156, -2.2456536 53.4921373, -2.245708 53.4921445, -2.2457462 53.4921262, -2.2457462 53.4921105, -2.2457696 53.4920966, -2.2458051 53.4920949, -2.245819 53.4920875))",POINT (-2.245681823397651 53.49220315227052)
,624,176436776,,yes,,"POLYGON ((-2.240442 53.4866081, -2.2405027 53.486525, -2.2406938 53.4862814, -2.2407548 53.4862011, -2.2410482 53.4862883, -2.2407335 53.4866946, -2.240442 53.4866081))",POINT (-2.240744168374132 53.48644796505664)
,625,177655207,,yes,,"POLYGON ((-2.2348503 53.4749545, -2.2346429 53.4750019, -2.2346063 53.4749452, -2.2348137 53.4748978, -2.2348503 53.4749545))",POINT (-2.2347283 53.47494984999999)
"North Campus Incubator Arches 28, 29 & 30",626,177655208,,yes,,"POLYGON ((-2.2347384 53.4751191, -2.2346965 53.4750496, -2.2339175 53.4752265, -2.2339607 53.4752989, -2.2347384 53.4751191))",POINT (-2.234325706462898 53.47517411688701)
,627,178409260,,yes,,"POLYGON ((-2.2361257 53.4749713, -2.236049 53.4749891, -2.2360403 53.4749786, -2.2360015 53.4749171, -2.2367079 53.4747538, -2.2368312 53.4749428, -2.236202 53.4750882, -2.2361257 53.4749713))",POINT (-2.236437336149542 53.47492205961021)
The Wharf,628,179047353,,pub,,"POLYGON ((-2.2569747 53.4737157, -2.2566488 53.4737585, -2.2566077 53.473648, -2.2566316 53.4736417, -2.2566041 53.4735677, -2.2567443 53.4735493, -2.2567212 53.4734871, -2.2568551 53.4734695, -2.2568777 53.4735305, -2.2569046 53.473527, -2.2569747 53.4737157))",POINT (-2.256784552332815 53.47362779725702)
,629,179458831,,yes,,"POLYGON ((-2.2633125 53.4747281, -2.2636021 53.4738628, -2.2633339 53.4739235, -2.2630764 53.4746291, -2.2633125 53.4747281))",POINT (-2.263333379306427 53.47429214377178)
,630,179458832,,yes,,"POLYGON ((-2.2623898 53.4741917, -2.263468 53.4738373, -2.2633071 53.4736617, -2.2622181 53.4740257, -2.2623201 53.4741534, -2.2623898 53.4741917))",POINT (-2.262842522888571 53.47393007624301)
Sainsbury's,631,179464018,,retail,,"POLYGON ((-2.268763 53.4767145, -2.2675323 53.4765172, -2.2672632 53.4771234, -2.2671711 53.4773308, -2.2673552 53.4773598, -2.2679582 53.4774565, -2.2682414 53.4775018, -2.2683519 53.477257, -2.2685069 53.4772818, -2.268763 53.4767145))",POINT (-2.267949697376612 53.47700724979241)
,632,180005575,,parking,,"POLYGON ((-2.2305198 53.4824042, -2.2294534 53.4827747, -2.2291791 53.4826261, -2.229332 53.4825345, -2.2292063 53.4824546, -2.2295888 53.4822455, -2.2295065 53.4821862, -2.2296942 53.4820819, -2.229861 53.4819907, -2.230014 53.4820837, -2.2301466 53.4820275, -2.2302149 53.4820423, -2.2303742 53.4822266, -2.2304292 53.4822929, -2.2304859 53.4823628, -2.2305198 53.4824042))",POINT (-2.22983295985029 53.48238089732617)
,633,180005578,,parking,,"POLYGON ((-2.2309636 53.4782552, -2.2307989 53.4783221, -2.2306981 53.478363, -2.2306787 53.4783709, -2.2303056 53.4785224, -2.2302641 53.4785392, -2.2297826 53.4787349, -2.2297594 53.4787443, -2.2293949 53.4788891, -2.2293674 53.4789002, -2.2291025 53.4790073, -2.2290359 53.4790342, -2.228925 53.479079, -2.2291514 53.4792124, -2.2294375 53.4794574, -2.2301838 53.4791667, -2.2303311 53.4791093, -2.2303879 53.4790868, -2.2304904 53.4790462, -2.2311416 53.4787777, -2.2311844 53.47876, -2.2312344 53.4788032, -2.2313518 53.4787581, -2.2313603 53.4787149, -2.2313681 53.4786969, -2.2313813 53.4786812, -2.2314103 53.4786586, -2.2309636 53.4782552))",POINT (-2.230205253893409 53.4788606275597)
,634,180005579,,parking,,"POLYGON ((-2.2303069 53.4825755, -2.2300661 53.4826671, -2.2302595 53.4827809, -2.2303255 53.4828169, -2.2303854 53.4828695, -2.2304913 53.4829205, -2.2305259 53.4829189, -2.2307592 53.4827588, -2.2307553 53.482739, -2.230404 53.4825665, -2.2303069 53.4825755))",POINT (-2.230431026624855 53.48273114279228)
Northern Angel,635,180814845,,apartments,,"POLYGON ((-2.2340284 53.4878802, -2.2349537 53.4874811, -2.2352001 53.4876834, -2.234957 53.4877883, -2.2349168 53.4877553, -2.2346565 53.4878676, -2.2346976 53.4879013, -2.2344935 53.4879893, -2.2343798 53.487896, -2.234162 53.4879899, -2.2340284 53.4878802))",POINT (-2.23464030848954 53.48775308846518)
,636,180814848,,residential,,"POLYGON ((-2.2391352 53.4886522, -2.2397306 53.4880634, -2.2398004 53.4880292, -2.2398948 53.4880121, -2.239977 53.4880097, -2.2400386 53.4880243, -2.2401084 53.4880488, -2.2398374 53.4883639, -2.2397881 53.4883444, -2.2395253 53.4886131, -2.2394555 53.4885936, -2.2393569 53.4886742, -2.2394349 53.4888061, -2.2393692 53.4888868, -2.2392707 53.4889234, -2.2391352 53.4886522))",POINT (-2.239582572083346 53.48840564888276)
,637,180814849,,apartments,,"POLYGON ((-2.2393624 53.4910418, -2.2391846 53.4912642, -2.2384422 53.4910888, -2.2386394 53.4908347, -2.2393624 53.4910418))",POINT (-2.238899431972983 53.49105521011078)
The Angel Pub,638,180814851,,pub,,"POLYGON ((-2.2352036 53.4872807, -2.2353512 53.4872184, -2.235248 53.4871318, -2.2351589 53.4871694, -2.2351906 53.4871959, -2.2351321 53.4872206, -2.2352036 53.4872807))",POINT (-2.235236926520021 53.48720779630171)
,639,180814852,,apartments,,"POLYGON ((-2.2338463 53.4888746, -2.2334028 53.4890773, -2.2330045 53.488662, -2.2334048 53.4885154, -2.2335342 53.4886266, -2.2335383 53.4886596, -2.2335383 53.4887048, -2.2335095 53.4887414, -2.2334623 53.4887634, -2.2333884 53.4886901, -2.2332755 53.4887487, -2.2333905 53.4888599, -2.2334972 53.4888122, -2.2335178 53.4888318, -2.2335937 53.4887976, -2.233567 53.4887683, -2.2336676 53.4887243, -2.2338463 53.4888746))",POINT (-2.23340993423622 53.48879458709204)
,640,180814853,,yes,,"POLYGON ((-2.2392279 53.4913951, -2.2395716 53.4914668, -2.2393973 53.4917624, -2.2392391 53.4917294, -2.2393567 53.4915301, -2.2391711 53.4914914, -2.2392279 53.4913951))",POINT (-2.239374095818613 53.49156064088932)
,641,180814854,,yes,,"POLYGON ((-2.2392635 53.4919723, -2.2393573 53.4918128, -2.2391189 53.4917632, -2.2392 53.4916255, -2.2392444 53.4916347, -2.2392985 53.4915428, -2.239136 53.491509, -2.238907 53.4918981, -2.2392635 53.4919723))",POINT (-2.239136146288915 53.49177532668228)
,642,180814855,,yes,,"POLYGON ((-2.2378237 53.4914171, -2.2380394 53.491446, -2.2378988 53.4917733, -2.2377122 53.491743, -2.2376783 53.4918036, -2.2375207 53.4917575, -2.2376589 53.4916637, -2.2377049 53.4915714, -2.2377486 53.4915815, -2.2378237 53.4914171))",POINT (-2.237818575181092 53.49161708998813)
,643,182517475,,apartments,,"POLYGON ((-2.2363718 53.475455, -2.2362439 53.4754806, -2.2361734 53.4754623, -2.2361406 53.475419, -2.2358821 53.4754775, -2.2358065 53.4754598, -2.2357879 53.4754327, -2.2356068 53.4754777, -2.2356514 53.4755438, -2.2358067 53.47551, -2.2358736 53.4756049, -2.235611 53.4756703, -2.2355309 53.4756498, -2.2354053 53.4754418, -2.2362766 53.4752417, -2.2363914 53.4754161, -2.2363718 53.475455))",POINT (-2.235888018862555 53.47544317433467)
