from_node_id,to_node_id,cell_id,FFTT_in_sec,distance,o_distance,d_distance,accessbility_time,hit_count,use_count,balance,geometry
232,235,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9273877 33.4220144, -111.9271825 33.4220171)"
235,232,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9271825 33.4220171, -111.9273877 33.4220144)"
151,275,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9264076 33.4220275, -111.926243 33.4220288)"
275,151,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.926243 33.4220288, -111.9264076 33.4220275)"
233,55,-2238999332,6,0.001181,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9295985 33.4220148, -111.9290744 33.4220195, -111.9289415 33.4220194)"
55,233,-2238999332,6,0.001116,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9289415 33.4220194, -111.9290744 33.4220195, -111.9295985 33.4220148)"
55,234,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9289415 33.4220194, -111.9287923 33.4220192, -111.9285987 33.4220169)"
234,55,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9285987 33.4220169, -111.9287923 33.4220192, -111.9289415 33.4220194)"
236,413,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9181401 33.4220184, -111.9178245 33.4220186, -111.9178 33.4220186)"
413,236,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9178 33.4220186, -111.9178245 33.4220186, -111.9181401 33.4220184)"
235,151,-2238999332,7,0.001404,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9271825 33.4220171, -111.9270745 33.4220186, -111.9268583 33.4220215, -111.9265015 33.4220263, -111.926448 33.422027, -111.9264076 33.4220275)"
151,235,-2238999332,7,0.001327,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9264076 33.4220275, -111.926448 33.422027, -111.9265015 33.4220263, -111.9268583 33.4220215, -111.9270745 33.4220186, -111.9271825 33.4220171)"
275,237,-2238999332,6,0.001473,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.926243 33.4220288, -111.926179 33.4220301, -111.9261176 33.4220314, -111.9257789 33.4220309, -111.92561 33.4220306, -111.9254096 33.4220303)"
237,275,-2238999332,6,0.001390,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9254096 33.4220303, -111.92561 33.4220306, -111.9257789 33.4220309, -111.9261176 33.4220314, -111.926179 33.4220301, -111.926243 33.4220288)"
231,184,-2238999332,8,0.000048,999999.000000,999999.000000,999999,1,0,0.000000,0.000000,"LINESTRING (-111.9390184 33.4219833, -111.9393277 33.4219821, -111.9393949 33.4219819, -111.9398577 33.4219804, -111.9398966 33.4219821)"
234,88,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9285987 33.4220169, -111.9283481 33.422014)"
88,234,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9283481 33.422014, -111.9285987 33.4220169)"
88,104,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9283481 33.422014, -111.9282882 33.422014)"
104,88,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9282882 33.422014, -111.9283481 33.422014)"
104,185,-2238999332,7,0.001245,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9282882 33.422014, -111.9275425 33.4220137)"
185,104,-2238999332,7,0.001171,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9275425 33.4220137, -111.9282882 33.422014)"
185,232,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9275425 33.4220137, -111.9274588 33.4220137, -111.9274362 33.4220137, -111.9273877 33.4220144)"
232,185,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9273877 33.4220144, -111.9274362 33.4220137, -111.9274588 33.4220137, -111.9275425 33.4220137)"
46,175,-2238999332,6,0.000081,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400948 33.4297326, -111.9400919 33.4296678)"
414,46,-2238999332,6,0.000081,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9401279 33.4302, -111.940113 33.4300629, -111.9400948 33.4297326)"
226,415,-2238999332,6,0.000594,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9446584 33.4218949, -111.9448724 33.4218956, -111.9449749 33.4218959, -111.945 33.421896)"
415,226,-2238999332,6,0.000560,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.945 33.421896, -111.9449749 33.4218959, -111.9448724 33.4218956, -111.9446584 33.4218949)"
225,6,-2238999332,6,0.000537,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9439222 33.4218959, -111.9442661 33.4218936)"
6,225,-2238999332,6,0.000502,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9442661 33.4218936, -111.9439222 33.4218959)"
6,226,-2238999332,6,0.000559,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9442661 33.4218936, -111.9446584 33.4218949)"
226,6,-2238999332,6,0.000520,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9446584 33.4218949, -111.9442661 33.4218936)"
228,28,-2238999332,6,0.000337,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9417462 33.4219298, -111.9417698 33.4219298, -111.9422926 33.421929, -111.9423899 33.4219281)"
28,228,-2238999332,6,0.000273,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9423899 33.4219281, -111.9422926 33.421929, -111.9417698 33.4219298, -111.9417462 33.4219298)"
229,20,-2238999332,6,0.000224,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9407478 33.4219322, -111.9412608 33.4219305)"
20,229,-2238999332,6,0.000173,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9412608 33.4219305, -111.9407478 33.4219322)"
20,228,-2238999332,6,0.000275,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9412608 33.4219305, -111.9417462 33.4219298)"
228,20,-2238999332,6,0.000226,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9417462 33.4219298, -111.9412608 33.4219305)"
28,227,-2238999332,6,0.000388,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9423899 33.4219281, -111.9425045 33.4219279, -111.9428734 33.4219273)"
227,28,-2238999332,6,0.000339,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9428734 33.4219273, -111.9425045 33.4219279, -111.9423899 33.4219281)"
50,230,-2238999332,6,0.000175,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400803 33.4219289, -111.9401712 33.4219341, -111.9405744 33.4219328, -111.9407009 33.4219324)"
230,50,-2238999332,6,0.000115,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9407009 33.4219324, -111.9405744 33.4219328, -111.9401712 33.4219341, -111.9400803 33.4219289)"
230,229,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9407009 33.4219324, -111.9407478 33.4219322)"
229,230,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9407478 33.4219322, -111.9407009 33.4219324)"
225,324,-2238999332,6,0.000404,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9439222 33.4218959, -111.9437361 33.4218489, -111.9435704 33.4218532)"
324,322,-2238999332,6,0.000650,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9435704 33.4218532, -111.9434546 33.4218599, -111.9433979 33.4218641, -111.9431659 33.4218786, -111.9430383 33.4219283)"
159,284,-2238999332,7,0.001196,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9297937 33.4287965, -111.9301712 33.4288374, -111.9305333 33.4289205)"
274,416,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9179287 33.4291956, -111.9178 33.4291958)"
239,160,-2238999332,8,0.001446,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9253831 33.4288338, -111.9261081 33.4288836, -111.9262837 33.4288957)"
241,240,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9279262 33.428948, -111.9279993 33.4289443, -111.9284571 33.4288722)"
238,37,-2238999332,8,0.001454,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9272141 33.4288263, -111.9267723 33.4288065, -111.9264921 33.4287917, -111.9262821 33.4287845)"
160,241,-2238999332,15,0.001240,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262837 33.4288957, -111.9263202 33.4288977, -111.9264828 33.4289065, -111.9265235 33.4289081, -111.9275775 33.4289657, -111.9279262 33.428948)"
240,158,-2238999332,8,0.001171,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9284571 33.4288722, -111.9287893 33.4288199, -111.9291202 33.4287907, -111.9291448 33.4287897, -111.9293051 33.4287835)"
57,242,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9301262 33.4287001, -111.9300918 33.4286969)"
243,244,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9332589 33.42946, -111.9333493 33.4294743)"
242,58,-2238999332,7,0.001077,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9300918 33.4286969, -111.9297204 33.4286625, -111.9294436 33.4286569, -111.9293057 33.4286516)"
244,174,-2238999332,6,0.000907,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9333493 33.4294743, -111.9334728 33.429491, -111.9336315 33.4295146, -111.933808 33.4295602, -111.9339783 33.4296433)"
58,238,-2238999332,20,0.001287,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9293057 33.4286516, -111.9291384 33.4286689, -111.9291239 33.4286704, -111.9286542 33.4287189, -111.9283645 33.4287643, -111.9279628 33.4288273, -111.9276704 33.4288391, -111.9275799 33.4288427, -111.9274308 33.428836, -111.9272141 33.4288263)"
247,246,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9346717 33.4298726, -111.9345889 33.429813)"
245,176,-2238999332,8,0.000100,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9391291 33.4297717, -111.9398829 33.4296907, -111.9399677 33.4296814)"
246,172,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9345889 33.429813, -111.9344733 33.4297298, -111.9341567 33.4295308, -111.934056 33.4294897)"
172,70,-2238999332,18,0.000802,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.934056 33.4294897, -111.9337917 33.4293557, -111.9336814 33.4293249, -111.933562 33.4293, -111.933317 33.429274, -111.9328969 33.429272, -111.9326115 33.429263, -111.9321918 33.4292423)"
168,117,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9428674 33.4293722, -111.9428663 33.4293316, -111.9428606 33.4293011, -111.9428468 33.4292652)"
251,72,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9431442 33.4297815, -111.9430761 33.429697)"
250,249,-2238999332,6,0.000253,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9417837 33.4295365, -111.9420775 33.4295382)"
248,38,-2238999332,6,0.000107,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9406832 33.4295107, -111.9401777 33.429559, -111.9400872 33.4295692)"
175,173,-2238999332,7,0.000169,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9400919 33.4296678, -111.9401871 33.4296574, -111.9409154 33.429599)"
173,250,-2238999332,8,0.000282,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9409154 33.429599, -111.9412764 33.4295614, -111.9415022 33.4295422, -111.9417837 33.4295365)"
37,253,-2238999332,44,0.001883,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262821 33.4287845, -111.9262453 33.4287821, -111.9261046 33.4287728, -111.9259767 33.4287644, -111.9256534 33.4287431, -111.9255294 33.4287349, -111.9252596 33.4287222, -111.9248331 33.4287021, -111.9246782 33.4287075, -111.9246266 33.4287093, -111.9244999 33.4287216, -111.924373 33.4287458, -111.9240305 33.428849, -111.9239513 33.4288729, -111.9239233 33.4288837, -111.923123 33.4291905, -111.9228024 33.4292566, -111.9225407 33.4292718, -111.9220592 33.4292672, -111.9217497 33.4292597)"
161,239,-2238999332,13,0.001522,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9239819 33.4289759, -111.9241099 33.428923, -111.9244454 33.4288354, -111.9247554 33.4288082, -111.9251236 33.428816, -111.9251959 33.428821, -111.9253831 33.4288338)"
253,146,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9217497 33.4292597, -111.9211598 33.4292573)"
252,274,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9186041 33.4292126, -111.9179287 33.4291956)"
417,165,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9178 33.4293355, -111.9179198 33.4293372)"
146,252,-2238999332,21,0.002250,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9211598 33.4292573, -111.9192977 33.4292393, -111.9186041 33.4292126)"
258,259,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)"
259,258,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)"
254,255,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.415557, -111.9263008 33.4159887, -111.9263014 33.416027, -111.926304 33.4162298, -111.9263066 33.4163725)"
255,254,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263066 33.4163725, -111.926304 33.4162298, -111.9263014 33.416027, -111.9263008 33.4159887, -111.9262944 33.415557, -111.9262936 33.4155005)"
37,160,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262821 33.4287845, -111.9262837 33.4288957)"
256,257,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263004 33.4173778, -111.9263 33.4175412)"
257,256,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263 33.4175412, -111.9263004 33.4173778)"
34,256,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263074 33.4168484, -111.9263021 33.4169308, -111.9263015 33.4169397, -111.926301 33.4171287, -111.9263004 33.4173778)"
256,34,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263004 33.4173778, -111.926301 33.4171287, -111.9263015 33.4169397, -111.9263021 33.4169308, -111.9263074 33.4168484)"
157,278,-2238999332,9,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262833 33.4283177, -111.9263666 33.428055, -111.9263688 33.4275117)"
263,151,-2238999332,8,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9264012 33.4227473, -111.926408 33.4221502, -111.9264076 33.4220275)"
259,35,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262944 33.4185822, -111.9262914 33.419029, -111.9262905 33.4191375)"
35,259,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262905 33.4191375, -111.9262914 33.419029, -111.9262944 33.4185822)"
103,150,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262853 33.4202273, -111.9262866 33.4202798)"
150,103,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262866 33.4202798, -111.9262853 33.4202273)"
157,37,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262833 33.4283177, -111.9262793 33.4286766, -111.9262793 33.4286892, -111.9262821 33.4287845)"
35,260,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262905 33.4191375, -111.9262896 33.419268, -111.9262895 33.4192802, -111.9262872 33.419546)"
260,35,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262872 33.419546, -111.9262895 33.4192802, -111.9262896 33.419268, -111.9262905 33.4191375)"
261,126,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263916 33.4208903, -111.9263891 33.4207332, -111.9263871 33.4206018, -111.9262885 33.4203522)"
266,75,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262931 33.4294787, -111.926289 33.4298413)"
264,16,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262248 33.4242002, -111.926224 33.4244218, -111.9262237 33.4245026)"
262,180,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262395 33.4214276, -111.9262402 33.4216218, -111.9262412 33.421881)"
418,254,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262862 33.415, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)"
254,418,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262862 33.415)"
255,34,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263066 33.4163725, -111.9263091 33.4165394, -111.9263118 33.4167396, -111.9263074 33.4168484)"
34,255,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263074 33.4168484, -111.9263118 33.4167396, -111.9263091 33.4165394, -111.9263066 33.4163725)"
265,156,-2238999332,6,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.926379 33.4250061, -111.9263807 33.424594, -111.9263814 33.4245047)"
257,258,-2238999332,10,0.050000,999999.000000,999999.000000,999999,0,0,0.000000,0.000000,"LINESTRING (-111.9263 33.4175412, -111.9262995 33.4177493, -111.9262994 33.4177845, -111.9262991 33.4178889, -111.9262985 33.4179757, -111.9262981 33.4180334, -111.9262955 33.4184244)"
