sensor_no,sensor_id,Average of volume_pl_ph,Average of lanes,link_volume_per_hour,link_volume_period,,geometry,reference_speed,reference_lanes,lane_volume,allowed_link_type_code,blocked_link_type_code
621,19317BA,369.25,2,738.5,2954,,"LINESTRING (-111.667528 33.382863, -111.66754 33.385684)",41,2,369.25,,
622,19327AB,266.75,2,533.5,2134,,"LINESTRING (-111.667534 33.389857, -111.667533 33.387782)",41,2,266.75,,
623,19327BA,233.1875,2,466.375,1865.5,,"LINESTRING (-111.667533 33.387782, -111.667534 33.389857)",41,2,233.1875,,
624,19341AB,448.375,1,448.375,1793.5,,"LINESTRING (-111.65332 33.364817, -111.645913 33.364727)",41,1,448.375,,
625,19341BA,143.875,3,431.625,1726.5,,"LINESTRING (-111.645913 33.364727, -111.65332 33.364817)",41,3,143.875,,
626,19376AB,963.775,5,4818.875,19275.5,,"LINESTRING (-111.644973 33.369571, -111.646235 33.371909)",71,5,963.775,,
627,19378AB,515.7916667,5,2578.958334,10315.83333,,"LINESTRING (-111.646682 33.37191, -111.645234 33.369293)",71,5,515.7916667,,
628,19402AB,138.4166667,3,415.2500001,1661,,"LINESTRING (-111.646287 33.379115, -111.640693 33.379162)",41,3,138.4166667,,
629,19402BA,228.0833333,3,684.2499999,2737,,"LINESTRING (-111.640693 33.379162, -111.646287 33.379115)",41,3,228.0833333,,
630,19422AB,138.0625,2,276.125,1104.5,,"LINESTRING (-111.658871 33.393355, -111.650075 33.39345)",41,2,138.0625,,
631,19422BA,209.3125,2,418.625,1674.5,,"LINESTRING (-111.650075 33.39345, -111.658871 33.393355)",41,2,209.3125,,
632,19435AB,273.375,2,546.75,2187,,"LINESTRING (-111.658786 33.407894, -111.667489 33.407881)",41,2,273.375,,
633,19435BA,169.75,2,339.5,1358,,"LINESTRING (-111.667489 33.407881, -111.658786 33.407894)",41,2,169.75,,
634,19446AB,510.625,5,2553.125,10212.5,,"LINESTRING (-111.640913 33.400607, -111.643608 33.39634)",71,5,510.625,,
635,19455AB,74.62500001,3,223.875,895.5000001,,"LINESTRING (-111.650099 33.415296, -111.641381 33.415291)",41,3,74.62500001,,
636,19455BA,111.625,3,334.875,1339.5,,"LINESTRING (-111.641381 33.415291, -111.650099 33.415296)",41,3,111.625,,
637,19479AB,325.75,1,325.75,1303,,"LINESTRING (-111.636234 33.379119, -111.636093 33.37552)",41,1,325.75,,
638,19479BA,132.1666667,3,396.5000001,1586,,"LINESTRING (-111.636093 33.37552, -111.636234 33.379119)",41,3,132.1666667,,
639,19655AB,115.0625,2,230.125,920.5,,"LINESTRING (-111.632687 33.422351, -111.632698 33.418756)",41,2,115.0625,,
640,19655BA,109.875,2,219.75,879,,"LINESTRING (-111.632698 33.418756, -111.632687 33.422351)",41,2,109.875,,
641,1975AB,146,1,146,584,,"LINESTRING (-112.478823 33.43565, -112.478826 33.428386)",42,1,146,,
642,1975BA,193.75,1,193.75,775,,"LINESTRING (-112.478826 33.428386, -112.478823 33.43565)",42,1,193.75,,
643,19825AB,137.375,1,137.375,549.5,,"LINESTRING (-111.580639 33.393341, -111.571945 33.393368)",41,1,137.375,,
644,19825BA,257,1,257,1028,,"LINESTRING (-111.571945 33.393368, -111.580639 33.393341)",41,1,257,,
645,19826AB,144,2,288,1152,,"LINESTRING (-111.580648 33.422334, -111.572046 33.422342)",41,2,144,,
646,19826BA,187.6875,2,375.375,1501.5,,"LINESTRING (-111.572046 33.422342, -111.580648 33.422334)",41,2,187.6875,,
647,19828AB,118.8333333,3,356.4999999,1426,,"LINESTRING (-111.580637 33.415076, -111.572048 33.415197)",41,3,118.8333333,,
648,19828BA,136.5416667,3,409.6250001,1638.5,,"LINESTRING (-111.572048 33.415197, -111.580637 33.415076)",41,3,136.5416667,,
649,19830AB,1010.125,2,2020.25,8081,,"LINESTRING (-111.575378 33.386361, -111.570295 33.38652)",71,2,1010.125,,
650,19831AB,100.5625,2,201.125,804.5,,"LINESTRING (-111.580643 33.40782, -111.571956 33.407837)",41,2,100.5625,,
651,19831BA,158.3125,2,316.625,1266.5,,"LINESTRING (-111.571956 33.407837, -111.580643 33.40782)",41,2,158.3125,,
652,19832AB,1624.4375,2,3248.875,12995.5,,"LINESTRING (-111.571561 33.386714, -111.575385 33.386701)",71,2,1624.4375,,
653,19834AB,278.5625,2,557.125,2228.5,,"LINESTRING (-111.563354 33.393329, -111.563358 33.39005)",41,2,278.5625,,
654,19834BA,258.6875,2,517.375,2069.5,,"LINESTRING (-111.563358 33.39005, -111.563354 33.393329)",41,2,258.6875,,
655,19858AB,155.4583333,3,466.3749999,1865.5,,"LINESTRING (-111.598054 33.384978, -111.599676 33.382153)",41,3,155.4583333,,
656,19858BA,229.375,3,688.125,2752.5,,"LINESTRING (-111.599676 33.382153, -111.598054 33.384978)",41,3,229.375,,
657,19953AB,87.70833334,3,263.125,1052.5,,"LINESTRING (-111.606731 33.415223, -111.59801 33.415231)",41,3,87.70833334,,
658,19953BA,94.25,3,282.75,1131,,"LINESTRING (-111.59801 33.415231, -111.606731 33.415223)",41,3,94.25,,
659,19954AB,113.4166667,3,340.2500001,1361,,"LINESTRING (-111.59801 33.415231, -111.598012 33.41058)",41,3,113.4166667,,
660,19954BA,130.9375,2,261.875,1047.5,,"LINESTRING (-111.598012 33.41058, -111.59801 33.415231)",41,2,130.9375,,
661,19968AB,230.875,1,230.875,923.5,,"LINESTRING (-111.580641 33.418761, -111.580637 33.415076)",41,1,230.875,,
662,19968BA,172.25,1,172.25,689,,"LINESTRING (-111.580637 33.415076, -111.580641 33.418761)",41,1,172.25,,
663,1998AB,443,1,443,1772,,"LINESTRING (-112.478808 33.464703, -112.478822 33.463649)",42,1,443,,
664,1998BA,309.5,1,309.5,1238,,"LINESTRING (-112.478822 33.463649, -112.478808 33.464703)",42,1,309.5,,
665,20021AB,140.375,3,421.125,1684.5,,"LINESTRING (-111.563373 33.41507, -111.557435 33.415144)",41,3,140.375,,
666,20021BA,144.4166667,3,433.2500001,1733,,"LINESTRING (-111.557435 33.415144, -111.563373 33.41507)",41,3,144.4166667,,
667,20045AB,292.6875,2,585.375,2341.5,,"LINESTRING (-111.546054 33.393362, -111.546048 33.390601)",41,2,292.6875,,
668,20045BA,220.75,2,441.5,1766,,"LINESTRING (-111.546048 33.390601, -111.546054 33.393362)",41,2,220.75,,
669,20050AB,74,2,148,592,,"LINESTRING (-111.554662 33.40785, -111.551873 33.407847)",41,2,74,,
670,20050BA,66.75,2,133.5,534,,"LINESTRING (-111.551873 33.407847, -111.554662 33.40785)",41,2,66.75,,
671,20060AB,112.375,1,112.375,449.5,,"LINESTRING (-111.610841 33.5439, -111.564594 33.552757)",42,1,112.375,,
672,20060BA,43,1,43,172,,"LINESTRING (-111.564594 33.552757, -111.610841 33.5439)",42,1,43,,
673,20097AB,144.625,3,433.875,1735.5,,"LINESTRING (-111.658752 33.451423, -111.667268 33.451434)",41,3,144.625,,
674,20097BA,183.125,1,183.125,732.5,,"LINESTRING (-111.667268 33.451434, -111.658752 33.451423)",41,1,183.125,,
675,20178AB,104.5,3,313.5,1254,,"LINESTRING (-111.667139 33.466229, -111.672477 33.466261)",41,3,104.5,,
676,20178BA,62.12500001,3,186.375,745.5000001,,"LINESTRING (-111.672477 33.466261, -111.667139 33.466229)",41,3,62.12500001,,
677,20219AB,31.625,1,31.625,126.5,,"LINESTRING (-111.610841 33.5439, -111.618956 33.490931)",42,1,31.625,,
678,20219BA,86.625,1,86.625,346.5,,"LINESTRING (-111.618956 33.490931, -111.610841 33.5439)",42,1,86.625,,
679,20223AB,85.25,1,85.25,341,,"LINESTRING (-111.580647 33.436841, -111.577371 33.43681)",41,1,85.25,,
680,20223BA,156.375,1,156.375,625.5,,"LINESTRING (-111.577371 33.43681, -111.580647 33.436841)",41,1,156.375,,
681,20233AB,72.25,1,72.25,289,,"LINESTRING (-111.597952 33.436839, -111.597991 33.429501)",41,1,72.25,,
682,20233BA,90.25,1,90.25,361,,"LINESTRING (-111.597991 33.429501, -111.597952 33.436839)",41,1,90.25,,
683,20314AB,281.125,1,281.125,1124.5,,"LINESTRING (-111.528734 33.390128, -111.528726 33.388307)",41,1,281.125,,
684,20314BA,191.875,1,191.875,767.5,,"LINESTRING (-111.528726 33.388307, -111.528734 33.390128)",41,1,191.875,,
685,20355AB,81.5,1,81.5,326,,"LINESTRING (-111.541097 33.422345, -111.537411 33.422356)",41,1,81.5,,
686,20355BA,128.75,1,128.75,515,,"LINESTRING (-111.537411 33.422356, -111.541097 33.422345)",41,1,128.75,,
687,20395AB,552.4375,2,1104.875,4419.5,,"LINESTRING (-111.488027 33.37689, -111.48729 33.376054)",57,2,552.4375,,
688,20395BA,552.25,2,1104.5,4418,,"LINESTRING (-111.48729 33.376054, -111.488027 33.37689)",57,2,552.25,,
689,20482AB,565.25,1,565.25,2261,,"LINESTRING (-111.379123 33.050726, -111.379142 33.045259)",41,1,565.25,,
690,20482BA,341.375,1,341.375,1365.5,,"LINESTRING (-111.379142 33.045259, -111.379123 33.050726)",41,1,341.375,,
691,20591AB,324.6875,2,649.375,2597.5,,"LINESTRING (-111.414559 33.313876, -111.408378 33.308795)",57,2,324.6875,,
692,20591BA,261.8125,2,523.625,2094.5,,"LINESTRING (-111.408378 33.308795, -111.414559 33.313876)",57,2,261.8125,,
693,20605AB,327.25,1,327.25,1309,,"LINESTRING (-110.808019 32.619507, -110.897081 32.589127)",61,1,327.25,,
694,20605BA,198,1,198,792,,"LINESTRING (-110.897081 32.589127, -110.808019 32.619507)",61,1,198,,
695,20609AB,101.125,1,101.125,404.5,,"LINESTRING (-111.010969 32.637618, -110.93304 32.556841)",61,1,101.125,,
696,20609BA,114.875,1,114.875,459.5,,"LINESTRING (-110.93304 32.556841, -111.010969 32.637618)",61,1,114.875,,
697,20611AB,206.375,2,412.75,1651,,"LINESTRING (-110.93304 32.556841, -110.928124 32.524022)",41,2,206.375,,
698,20611BA,167.375,2,334.75,1339,,"LINESTRING (-110.928124 32.524022, -110.93304 32.556841)",41,2,167.375,,
699,20694AB,43,1,43,172,,"LINESTRING (-110.996995 33.159142, -110.975348 33.121502)",61,1,43,,
700,20694BA,45.25,1,45.25,181,,"LINESTRING (-110.975348 33.121502, -110.996995 33.159142)",61,1,45.25,,
701,20703AB,231.1666667,1,231.1666667,924.6666668,,"LINESTRING (-111.031536 33.328376, -110.981274 33.35452)",61,1,231.1666667,,
702,20703BA,188.0833333,1,188.0833333,752.3333332,,"LINESTRING (-110.981274 33.35452, -111.031536 33.328376)",61,1,188.0833333,,
703,20739AB,531.9583333,3,1595.875,6383.5,,"LINESTRING (-112.195152 33.638579, -112.202916 33.638282)",41,3,531.9583333,,
704,20739BA,281.625,3,844.875,3379.5,,"LINESTRING (-112.202916 33.638282, -112.195152 33.638579)",41,3,281.625,,
705,20749AB,1016.65625,3,3049.96875,12199.875,,"LINESTRING (-112.195491 33.668369, -112.210285 33.667789)",71,3,1016.65625,,
706,20750AB,1244.3125,3,3732.9375,14931.75,,"LINESTRING (-112.210231 33.667568, -112.195658 33.668148)",71,3,1244.3125,,
707,20755AB,968.125,1,968.125,3872.5,,"LINESTRING (-112.210902 33.667642, -112.194277 33.668207)",75,1,968.125,,
708,20756AB,280.625,1,280.625,1122.5,,"LINESTRING (-112.19435 33.668297, -112.210918 33.667716)",75,1,280.625,,
709,20772AB,377.875,2,755.75,3023,,"LINESTRING (-112.725236 33.971631, -112.697032 33.940469)",61,2,377.875,f,a
710,20772BA,272.5,2,545,2180,,"LINESTRING (-112.697032 33.940469, -112.725236 33.971631)",61,2,272.5,f,a
711,20858AB,169.5,2,339,1356,,"LINESTRING (-112.73685 33.965927, -112.730979 33.967975)",42,2,169.5,,
712,20858BA,171.3125,2,342.625,1370.5,,"LINESTRING (-112.730979 33.967975, -112.73685 33.965927)",42,2,171.3125,,
713,2098AB,207.75,1,207.75,831,,"LINESTRING (-112.47001 33.493676, -112.461465 33.493662)",42,1,207.75,,
714,2098BA,122.5,1,122.5,490,,"LINESTRING (-112.461465 33.493662, -112.47001 33.493676)",42,1,122.5,,
715,21190AB,280,2,560,2240,,"LINESTRING (-112.480687 33.740538, -112.497595 33.753881)",57,2,280,,
716,21190BA,256.875,2,513.75,2055,,"LINESTRING (-112.497595 33.753881, -112.480687 33.740538)",57,2,256.875,,
717,21503AB,665.1875,2,1330.375,5321.5,,"LINESTRING (-112.203079 33.688941, -112.203088 33.684562)",41,2,665.1875,,
718,21503BA,238,2,476,1904,,"LINESTRING (-112.203088 33.684562, -112.203079 33.688941)",41,2,238,,
719,21506AB,252.375,1,252.375,1009.5,,"LINESTRING (-112.254959 33.681755, -112.255001 33.689069)",41,1,252.375,,
720,21506BA,314.25,1,314.25,1257,,"LINESTRING (-112.255001 33.689069, -112.254959 33.681755)",41,1,314.25,,
721,21575AB,44.875,1,44.875,179.5,,"LINESTRING (-112.426875 33.595213, -112.426855 33.584535)",41,1,44.875,,
722,21575BA,43.875,1,43.875,175.5,,"LINESTRING (-112.426855 33.584535, -112.426875 33.595213)",41,1,43.875,,
723,21597AB,110.875,1,110.875,443.5,,"LINESTRING (-112.444199 33.55922, -112.444239 33.555453)",42,1,110.875,,
724,21597BA,106,1,106,424,,"LINESTRING (-112.444239 33.555453, -112.444199 33.55922)",42,1,106,,
725,21777AB,607.0833334,3,1821.25,7285.000001,,"LINESTRING (-112.407417 33.677491, -112.418267 33.642702)",71,3,607.0833334,,
726,21778BA,396.4166667,3,1189.25,4757,,"LINESTRING (-112.417756 33.642687, -112.407114 33.677112)",71,3,396.4166667,,
727,21813AB,254.3125,2,508.625,2034.5,,"LINESTRING (-112.419995 33.624103, -112.426766 33.624238)",41,2,254.3125,,
728,21813BA,906.875,1,906.875,3627.5,,"LINESTRING (-112.426766 33.624238, -112.419995 33.624103)",41,1,906.875,,
729,21839AB,525.25,3,1575.75,6303,,"LINESTRING (-112.426743 33.638872, -112.419955 33.638808)",41,3,525.25,,
730,21839BA,294.5416667,3,883.6250001,3534.5,,"LINESTRING (-112.419955 33.638808, -112.426743 33.638872)",41,3,294.5416667,,
731,21909AB,150.8333333,3,452.4999999,1810,,"LINESTRING (-112.359194 33.609147, -112.367835 33.609132)",41,3,150.8333333,,
732,21909BA,207.0833333,3,621.2499999,2485,,"LINESTRING (-112.367835 33.609132, -112.359194 33.609147)",41,3,207.0833333,,
733,21910AB,134.6875,2,269.375,1077.5,,"LINESTRING (-112.359133 33.59468, -112.367802 33.594574)",41,2,134.6875,,
734,21910BA,282.6875,2,565.375,2261.5,,"LINESTRING (-112.367802 33.594574, -112.359133 33.59468)",41,2,282.6875,,
735,2192AB,273.5625,2,547.125,2188.5,,"LINESTRING (-112.332 33.463203, -112.323591 33.461999)",41,2,273.5625,,
736,2192BA,234.625,2,469.25,1877,,"LINESTRING (-112.323591 33.461999, -112.332 33.463203)",41,2,234.625,,
737,2193AB,1349.71875,4,5398.875,21595.5,,"LINESTRING (-112.333819 33.457571, -112.326534 33.457523)",71,4,1349.71875,,
738,2194AB,189.625,3,568.875,2275.5,,"LINESTRING (-112.332209 33.449673, -112.330802 33.449627)",41,3,189.625,,
739,2194BA,202.625,3,607.875,2431.5,,"LINESTRING (-112.330802 33.449627, -112.332209 33.449673)",41,3,202.625,,
740,21970AB,163.5,2,327,1308,,"LINESTRING (-112.393824 33.59506, -112.393823 33.58779)",41,2,163.5,,
741,21970BA,152.4375,2,304.875,1219.5,,"LINESTRING (-112.393823 33.58779, -112.393824 33.59506)",41,2,152.4375,,
742,21985AB,98.5,2,197,788,,"LINESTRING (-112.376514 33.609287, -112.376543 33.616517)",41,2,98.5,,
743,21985BA,75.5,2,151,604,,"LINESTRING (-112.376543 33.616517, -112.376514 33.609287)",41,2,75.5,,
744,21990AB,421.125,1,421.125,1684.5,,"LINESTRING (-112.341771 33.572831, -112.341736 33.565595)",41,1,421.125,,
745,21990BA,301.125,1,301.125,1204.5,,"LINESTRING (-112.341736 33.565595, -112.341771 33.572831)",41,1,301.125,,
746,22047AB,262,2,524,2096,,"LINESTRING (-112.359194 33.609147, -112.359147 33.601911)",41,2,262,,
747,22047BA,255.1875,2,510.375,2041.5,,"LINESTRING (-112.359147 33.601911, -112.359194 33.609147)",41,2,255.1875,,
748,22066AB,243.0625,2,486.125,1944.5,,"LINESTRING (-112.341881 33.601774, -112.341854 33.598448)",41,2,243.0625,,
749,22066BA,221.5,2,443,1772,,"LINESTRING (-112.341854 33.598448, -112.341881 33.601774)",41,2,221.5,,
750,22078AB,86.75000001,3,260.25,1041,,"LINESTRING (-112.364881 33.665829, -112.358748 33.6619)",41,3,86.75000001,,
751,22078BA,137.9583333,3,413.8749999,1655.5,,"LINESTRING (-112.358748 33.6619, -112.364881 33.665829)",41,3,137.9583333,,
752,22090AB,248.0625,2,496.125,1984.5,,"LINESTRING (-112.394087 33.638726, -112.394043 33.634616)",41,2,248.0625,,
753,22090BA,339.875,2,679.75,2719,,"LINESTRING (-112.394043 33.634616, -112.394087 33.638726)",41,2,339.875,,
754,22091AB,330.3333333,3,990.9999999,3964,,"LINESTRING (-112.38108 33.638642, -112.378916 33.638589)",41,3,330.3333333,,
755,22091BA,206.25,3,618.75,2475,,"LINESTRING (-112.378916 33.638589, -112.38108 33.638642)",41,3,206.25,,
756,22098AB,382.4375,2,764.875,3059.5,,"LINESTRING (-112.38922 33.624019, -112.385236 33.623949)",41,2,382.4375,,
757,22098BA,321.75,2,643.5,2574,,"LINESTRING (-112.385236 33.623949, -112.38922 33.624019)",41,2,321.75,,
758,22122AB,286,3,858,3432,,"LINESTRING (-112.370102 33.65419, -112.373609 33.656892)",41,3,286,,
759,22122BA,329.625,3,988.875,3955.5,,"LINESTRING (-112.373609 33.656892, -112.370102 33.65419)",41,3,329.625,,
760,22124AB,280.5833333,3,841.7499999,3367,,"LINESTRING (-112.373609 33.656892, -112.370448 33.658836)",37,3,280.5833333,,
761,22124BA,288.3125,2,576.625,2306.5,,"LINESTRING (-112.370448 33.658836, -112.373609 33.656892)",37,2,288.3125,,
762,22128AB,185.1875,2,370.375,1481.5,,"LINESTRING (-112.359398 33.638646, -112.359366 33.631134)",41,2,185.1875,,
763,22128BA,342.5,2,685,2740,,"LINESTRING (-112.359366 33.631134, -112.359398 33.638646)",41,2,342.5,,
764,22186AB,63.125,2,126.25,505,,"LINESTRING (-112.337785 33.675153, -112.331676 33.666065)",39,2,63.125,,
765,22186BA,87.9375,2,175.875,703.5,,"LINESTRING (-112.331676 33.666065, -112.337785 33.675153)",39,2,87.9375,,
766,2218AB,255.5,1,255.5,1022,,"LINESTRING (-112.333818 33.457661, -112.318245 33.45759)",75,1,255.5,,
767,2224AB,1151.28125,4,4605.125,18420.5,,"LINESTRING (-112.326548 33.45791, -112.333622 33.457933)",71,4,1151.28125,,
768,2239BA,426.6666667,1,426.6666667,1706.666667,,"LINESTRING (-112.409343 33.406678, -112.392255 33.408726)",55,1,426.6666667,,
769,22402AB,395.375,2,790.75,3163,,"LINESTRING (-112.272481 33.703261, -112.272702 33.700891)",41,2,395.375,,
770,22402BA,398.8125,2,797.625,3190.5,,"LINESTRING (-112.272702 33.700891, -112.272481 33.703261)",41,2,398.8125,,
771,2240AB,479.625,2,959.25,3837,,"LINESTRING (-112.427789 33.355479, -112.421997 33.357987)",42,2,479.625,,
772,2240BA,274.8125,2,549.625,2198.5,,"LINESTRING (-112.421997 33.357987, -112.427789 33.355479)",42,2,274.8125,,
773,22414AB,135.4375,2,270.875,1083.5,,"LINESTRING (-112.255065 33.667242, -112.263809 33.667168)",41,2,135.4375,,
774,22414BA,241.6875,2,483.375,1933.5,,"LINESTRING (-112.263809 33.667168, -112.255065 33.667242)",41,2,241.6875,,
775,22417AB,190.375,2,380.75,1523,,"LINESTRING (-112.287028 33.62832, -112.291157 33.618572)",37,2,190.375,,
776,22417BA,162.4375,2,324.875,1299.5,,"LINESTRING (-112.291157 33.618572, -112.287028 33.62832)",37,2,162.4375,,
777,22441AB,124.875,2,249.75,999,,"LINESTRING (-112.298732 33.591394, -112.298705 33.580027)",41,2,124.875,,
778,22441BA,125.25,2,250.5,1002,,"LINESTRING (-112.298705 33.580027, -112.298732 33.591394)",41,2,125.25,,
779,22452AB,292.375,2,584.75,2339,,"LINESTRING (-112.310845 33.565382, -112.319464 33.56542)",41,2,292.375,,
780,22452BA,491.3125,2,982.625,3930.5,,"LINESTRING (-112.319464 33.56542, -112.310845 33.565382)",41,2,491.3125,,
781,22490AB,755.0833334,3,2265.25,9061.000001,,"LINESTRING (-112.312162 33.609222, -112.300789 33.605825)",41,3,755.0833334,,
782,22490BA,405.1250001,3,1215.375,4861.500001,,"LINESTRING (-112.300789 33.605825, -112.312162 33.609222)",41,3,405.1250001,,
783,22542AB,204.3125,2,408.625,1634.5,,"LINESTRING (-112.269788 33.602893, -112.272035 33.597462)",41,2,204.3125,,
784,22542BA,300,2,600,2400,,"LINESTRING (-112.272035 33.597462, -112.269788 33.602893)",41,2,300,,
785,22564AB,758.5,3,2275.5,9102,,"LINESTRING (-112.314624 33.638804, -112.307598 33.638672)",41,3,758.5,,
786,22564BA,449.9583334,3,1349.875,5399.500001,,"LINESTRING (-112.307598 33.638672, -112.314624 33.638804)",41,3,449.9583334,,
787,22585AB,151.0625,2,302.125,1208.5,,"LINESTRING (-112.323034 33.667714, -112.323252 33.656774)",41,2,151.0625,,
788,22585BA,119.25,2,238.5,954,,"LINESTRING (-112.323252 33.656774, -112.323034 33.667714)",41,2,119.25,,
789,22623AB,169.125,2,338.25,1353,,"LINESTRING (-112.279987 33.667251, -112.27996 33.659248)",41,2,169.125,,
790,22623BA,176.25,2,352.5,1410,,"LINESTRING (-112.27996 33.659248, -112.279987 33.667251)",41,2,176.25,,
791,22628AB,77.5,2,155,620,,"LINESTRING (-112.290041 33.671427, -112.289909 33.674466)",41,2,77.5,,
792,22628BA,129.25,2,258.5,1034,,"LINESTRING (-112.289909 33.674466, -112.290041 33.671427)",41,2,129.25,,
793,22633AB,236.4375,2,472.875,1891.5,,"LINESTRING (-112.26368 33.674471, -112.270422 33.674477)",41,2,236.4375,,
794,22633BA,333,2,666,2664,,"LINESTRING (-112.270422 33.674477, -112.26368 33.674471)",41,2,333,,
795,22646AB,346,2,692,2768,,"LINESTRING (-112.229005 33.595654, -112.237768 33.595491)",41,2,346,,
796,22646BA,290,2,580,2320,,"LINESTRING (-112.237768 33.595491, -112.229005 33.595654)",41,2,290,,
797,22654AB,450.5625,2,901.125,3604.5,,"LINESTRING (-112.228565 33.566695, -112.23775 33.566476)",41,2,450.5625,,
798,22654BA,780.875,2,1561.75,6247,,"LINESTRING (-112.23775 33.566476, -112.228565 33.566695)",41,2,780.875,,
799,22709AB,197.9375,2,395.875,1583.5,,"LINESTRING (-112.255021 33.580822, -112.255031 33.577213)",41,2,197.9375,,
800,22709BA,202.25,2,404.5,1618,,"LINESTRING (-112.255031 33.577213, -112.255021 33.580822)",41,2,202.25,,
801,22763AB,201.375,2,402.75,1611,,"LINESTRING (-112.241998 33.581008, -112.246204 33.580923)",41,2,201.375,,
802,22763BA,221.0625,2,442.125,1768.5,,"LINESTRING (-112.246204 33.580923, -112.241998 33.581008)",41,2,221.0625,,
803,22827AB,363.5416667,3,1090.625,4362.5,,"LINESTRING (-112.254901 33.609701, -112.252254 33.609773)",41,3,363.5416667,,
804,22827BA,376.1666667,3,1128.5,4514,,"LINESTRING (-112.252254 33.609773, -112.254901 33.609701)",41,3,376.1666667,,
805,22864AB,442.3750001,3,1327.125,5308.500001,,"LINESTRING (-112.221971 33.568235, -112.22885 33.574086)",41,3,442.3750001,,
806,22864BA,311.125,3,933.375,3733.5,,"LINESTRING (-112.22885 33.574086, -112.221971 33.568235)",41,3,311.125,,
